imgUrl,l1,l2,grass_region,MTD ADO,MTD ADG,MoM ADO,MoM ADG
https://cf.shopee.com.br/file/cn-11134207-820l4-mhk7xglvruv88f,美术用品,画布和画架,巴西,10.08,112.47,0.5,0.47
https://cf.shopee.com.br/file/cn-11134207-820l4-mg1p8lgm524pf9,美术用品,画布和画架,巴西,5.43,68.31,-0.19,-0.18
https://cf.shopee.com.br/file/cn-11134207-820l4-mnxscdv19erpe9,美术用品,画布和画架,巴西,4.72,58.54,-0.36,-0.31
https://cf.shopee.com.br/file/cn-11134207-820l4-mn56ldl9nmrl81,美术用品,画布和画架,巴西,1.94,33.08,0,0.2
https://cf.shopee.com.br/file/sg-11134201-8261f-mmfxy00nqqkk7d,美术用品,画布和画架,巴西,1.88,24.03,-0.17,-0.07
https://cf.shopee.com.br/file/cn-11134207-820l4-me6ozi5q6f46b0,美术用品,画布和画架,巴西,1.63,8.63,0.48,0.48
https://cf.shopee.com.br/file/cn-11134207-820l4-mnzhii29pw5i46,美术用品,画布和画架,巴西,0.9,9.71,,
https://cf.shopee.com.br/file/cn-11134207-820l4-mg1p8lgqo0086e,美术用品,画布和画架,巴西,0.83,9.85,-0.17,-0.17
https://cf.shopee.com.br/file/cn-11134207-820l4-mhbuefjgfwuia5,美术用品,画布和画架,巴西,0.79,8.88,0.44,0.33
https://cf.shopee.com.br/file/cn-11134207-820l4-megtoxm5aux108,美术用品,画布和画架,巴西,0.73,3.82,0.12,0.02
https://cf.shopee.com.br/file/c4a1de15a6d4814a02123f981e918ffb,美术用品,画布和画架,巴西,0.67,10.26,0.2,0.2
https://cf.shopee.com.br/file/cn-11134207-820l4-mmu3c1b1vbbc41,美术用品,画布和画架,巴西,0.56,7.5,0.19,0.48
https://cf.shopee.com.br/file/cn-11134207-820l4-mn56ldl9nmrl81,美术用品,画布和画架,巴西,0.54,7.61,,
https://cf.shopee.com.br/file/cn-11134207-7r98o-lsuxt5uduz8d59,美术用品,画布和画架,巴西,0.5,4.39,-0.24,-0.32
https://cf.shopee.com.br/file/cn-11134207-820l4-mhaa5r5mbbbj93,美术用品,画布和画架,巴西,0.5,6.17,0.76,0.7
https://cf.shopee.com.br/file/sg-11134201-7rdxo-lz75dkm865i2b9,美术用品,画布和画架,巴西,0.46,2.88,1.29,0.23
https://cf.shopee.com.br/file/cn-11134207-820l4-mnntbmko9tz660,美术用品,画布和画架,巴西,0.42,4.54,4.77,5.44
https://cf.shopee.com.br/file/cn-11134207-820l4-mn156njzxjig56,美术用品,画布和画架,巴西,0.38,4.11,-0.51,-0.51
https://cf.shopee.com.br/file/cn-11134207-820l4-mg1p8lgm3nk98f,美术用品,画布和画架,巴西,0.38,3.98,2.75,1.02
https://cf.shopee.com.br/file/cn-11134207-820l4-mlbvhf8mnpqc1d,美术用品,画布和画架,巴西,0.29,4.36,-0.27,0.09
https://cf.shopee.com.br/file/cn-11134207-820l4-micq80ptaxa98e,美术用品,画布和画架,巴西,0.25,2.69,2.75,2.55
https://cf.shopee.com.br/file/sg-11134201-7rdwg-lym6zks7t12v4f,美术用品,画布和画架,巴西,0.25,2.53,-0.06,-0.15
https://cf.shopee.com.br/file/sg-11134201-7rd5i-lx3ni9zjdgi2fa,美术用品,画布和画架,巴西,0.23,4.62,0.75,0.54
https://cf.shopee.com.br/file/sg-11134201-824jc-mdwyihm0abczaa,美术用品,画布和画架,巴西,0.21,3.69,1.08,2.22
https://cf.shopee.com.br/file/cn-11134207-820l4-mijygvvnxceg45,美术用品,画布和画架,巴西,0.21,1.55,-0.65,-0.64
https://cf.shopee.com.br/file/cn-11134207-820l4-mn5foydegjd135,美术用品,画布和画架,巴西,0.21,2.76,-0.11,-0.26
https://cf.shopee.com.br/file/cn-11134207-820l4-me71r51v9lhiad,美术用品,画布和画架,巴西,0.21,0.99,5.25,3.89
https://cf.shopee.com.br/file/sg-11134201-822yq-mi14x4zk3if678,美术用品,画布和画架,巴西,0.17,0.74,4,0.01
https://cf.shopee.com.br/file/cn-11134207-820l4-mg1p8lgpdn9r8a,美术用品,画布和画架,巴西,0.17,2.51,-0.09,0
https://cf.shopee.com.br/file/cn-11134207-820l4-mg1p8lgm524pf9,美术用品,画布和画架,巴西,0.17,2.51,0.67,1.18
https://cf.shopee.com.br/file/cn-11134207-7ras8-m8eiz4yzim4y99,美术用品,画布和画架,巴西,0.15,1.62,3.38,8.72
https://cf.shopee.com.br/file/sg-11134201-8258y-mgcvm7t3c4co19,美术用品,画布和画架,巴西,0.13,2.21,0.25,1.06
https://cf.shopee.com.br/file/d75ff972fd994d8e4e3c8c23f42ad0fe,美术用品,画布和画架,巴西,0.13,0.42,0.79,0.19
https://cf.shopee.com.br/file/7f01d7e6fe1c29b538c7a8e00e4962dc,美术用品,画布和画架,巴西,0.1,1.65,-0.22,-0.07
https://cf.shopee.com.br/file/sg-11134201-824hz-me6lzi4yearr8b,美术用品,画布和画架,巴西,0.08,2.4,,
https://cf.shopee.com.br/file/cn-11134207-820l4-mhaboljk8c9642,美术用品,画布和画架,巴西,0.08,0.87,,
https://cf.shopee.com.br/file/cn-11134207-7qukw-ljoyvgii90503c,美术用品,画布和画架,巴西,0.06,0.81,-0.33,-0.43
https://cf.shopee.com.br/file/cn-11134207-820l4-mny2ynu68iysd6,美术用品,画布和画架,巴西,0.05,0.47,,
https://cf.shopee.com.br/file/cn-11134207-820l4-mmhaoffl7ev8e6,美术用品,画布和画架,巴西,0.04,0.46,,
https://cf.shopee.com.br/file/sg-11134201-7rdvv-mbw4xoh4npla1a,美术用品,画布和画架,巴西,0.04,0.11,,
https://cf.shopee.com.br/file/cn-11134207-820l4-mha9wrnqbll987,美术用品,画布和画架,巴西,0.04,0.45,-0.38,-0.33
https://cf.shopee.com.br/file/sg-11134201-81zv0-mmx5gs8oqryc97,美术用品,画布和画架,巴西,0.04,0.91,,
https://cf.shopee.com.br/file/sg-11134201-7rfgo-m9ruka8sm10pf7,美术用品,画布和画架,巴西,0.04,0.59,0.25,1.22
https://cf.shopee.com.br/file/sg-11134201-81zum-mn5av5s3phj949,美术用品,画布和画架,巴西,0.04,0.73,,
https://cf.shopee.com.br/file/sg-11134201-7ratd-mb10s79qzsls3d,美术用品,画布和画架,巴西,0.04,0.71,,
https://cf.shopee.com.br/file/sg-11134201-7ra3r-m4jrdumrjfh754,美术用品,画布和画架,巴西,0.04,0.67,0.25,0.34
https://cf.shopee.com.br/file/cn-11134207-820l4-mhkc462mygw3af,美术用品,画布和画架,巴西,0.04,0.52,,
https://cf.shopee.com.br/file/cn-11134207-820l4-mg1p8lgm524pf9,美术用品,画布和画架,巴西,0.04,0.46,-0.79,-0.79
https://cf.shopee.com.br/file/cn-11134207-820l4-mhbfa79s3thnb2,美术用品,画布和画架,巴西,0.04,0.43,-0.38,-0.42
https://cf.shopee.com.br/file/sg-11134201-7repn-m8ljph2q744n05,美术用品,画布和画架,巴西,0.04,0.61,-0.38,-0.5
https://cf.shopee.com.br/file/sg-11134201-820m1-mnocw1e3045dd3,美术用品,画布和画架,巴西,0.04,0.49,,
https://cf.shopee.com.br/file/sg-11134201-81zvs-mmsk4baqvojlbc,美术用品,彩色铅笔,巴西,20.04,504.95,5.76,6.24
https://cf.shopee.com.br/file/cn-11134207-820l4-mkp00iwt8nwk13,美术用品,彩色铅笔,巴西,15.13,368.95,2.73,2.75
https://cf.shopee.com.br/file/sg-11134201-7rbml-lp51da90fyh2b1,美术用品,彩色铅笔,巴西,1.44,13.62,1.06,1.61
https://cf.shopee.com.br/file/sg-11134201-7rdx6-mcalfmbj9oc166,美术用品,彩色铅笔,巴西,1.27,21.72,0.48,0.5
https://cf.shopee.com.br/file/sg-11134201-7rd5p-lw6mm4zkwohedd,美术用品,彩色铅笔,巴西,1.14,1.86,3.4,2.3
https://cf.shopee.com.br/file/cn-11134207-7ras8-mct05rxcfz7k00,美术用品,彩色铅笔,巴西,1.04,15.07,2.91,3.37
https://cf.shopee.com.br/file/cn-11134207-7ras8-m4cxydep1g5332,美术用品,彩色铅笔,巴西,0.67,4.76,2.93,3.06
https://cf.shopee.com.br/file/bd490fccf3aecb4d1718a3b858cb295e,美术用品,彩色铅笔,巴西,0.58,26.95,0.75,0.85
https://cf.shopee.com.br/file/sg-11134201-8262i-mm1hacni2dq89a,美术用品,彩色铅笔,巴西,0.54,29.88,13.63,5.73
https://cf.shopee.com.br/file/sg-11134201-7rdwo-lxukb6xo9bxb0e,美术用品,彩色铅笔,巴西,0.51,5.9,-0.28,0.15
https://cf.shopee.com.br/file/sg-11134201-7rdvj-mcdncbfdzwk1a8,美术用品,彩色铅笔,巴西,0.5,4.73,2,1.79
https://cf.shopee.com.br/file/cn-11134207-7qukw-lk1sgg3g72cdb7,美术用品,彩色铅笔,巴西,0.44,2.22,-0.02,-0.36
https://cf.shopee.com.br/file/b0717bb57a04c6e3ba54f091d86ea5f6,美术用品,彩色铅笔,巴西,0.38,1.19,0.88,0.56
https://cf.shopee.com.br/file/cn-11134207-7r98o-lkw1cob9m6qmdf,美术用品,彩色铅笔,巴西,0.33,2,0,-0.31
https://cf.shopee.com.br/file/sg-11134201-821fh-mgxe3pvlc5jd97,美术用品,彩色铅笔,巴西,0.29,1.22,1.19,0.86
https://cf.shopee.com.br/file/sg-11134201-7rce5-lsqr1eyqavipd0,美术用品,彩色铅笔,巴西,0.29,1.4,0.09,-0.04
https://cf.shopee.com.br/file/3641a35b569b9525fa118c36ed627a72,美术用品,彩色铅笔,巴西,0.29,10.86,0.46,0.69
https://cf.shopee.com.br/file/sg-11134201-22120-3x2y3cyyhskve7,美术用品,彩色铅笔,巴西,0.28,3.09,-0.45,-0.58
https://cf.shopee.com.br/file/cn-11134207-7r98o-llyc8xxbqjaa3b,美术用品,彩色铅笔,巴西,0.25,13.49,0.07,-0.05
https://cf.shopee.com.br/file/sg-11134201-22120-rtrbt4tjh3kv97,美术用品,彩色铅笔,巴西,0.21,9.29,0.04,-0.05
https://cf.shopee.com.br/file/7aadfc12949e6fdf715003866070cc8b,美术用品,彩色铅笔,巴西,0.21,16.11,3.17,1.69
https://cf.shopee.com.br/file/sg-11134201-7qvcv-ljm9iy4hph0677,美术用品,彩色铅笔,巴西,0.19,0.77,,
https://cf.shopee.com.br/file/sg-11134201-7rd3q-lvbi8qd4x1zl84,美术用品,彩色铅笔,巴西,0.17,2.15,-0.29,0.33
https://cf.shopee.com.br/file/sg-11134201-81zuu-mn2mcxpj9slg6a,美术用品,彩色铅笔,巴西,0.17,1.68,,
https://cf.shopee.com.br/file/sg-11134201-7rdy8-md2xb97fcdtl4d,美术用品,彩色铅笔,巴西,0.17,0.75,0.25,-0.18
https://cf.shopee.com.br/file/sg-11134301-824i5-meieihxh0um9ae,美术用品,彩色铅笔,巴西,0.17,2.51,0.67,3.87
https://cf.shopee.com.br/file/sg-11134201-821fm-mggkxirsf21748,美术用品,彩色铅笔,巴西,0.17,1.72,1.5,1.94
https://cf.shopee.com.br/file/sg-11134201-7rd4d-m7gcs9ah1xegbc,美术用品,彩色铅笔,巴西,0.17,2.06,-0.05,-0.38
https://cf.shopee.com.br/file/cn-11134207-820l4-mhjzhtgnecxw18,美术用品,彩色铅笔,巴西,0.14,0.51,0.04,0.24
https://cf.shopee.com.br/file/cn-11134207-7r98o-lv1l10c2dsic45,美术用品,彩色铅笔,巴西,0.13,5.28,2.75,2.78
https://cf.shopee.com.br/file/sg-11134201-822zy-mogjsoibgyz278,美术用品,彩色铅笔,巴西,0.13,3.73,2.75,3.02
https://cf.shopee.com.br/file/cn-11134207-7ras8-m7gchrf7xuhh7f,美术用品,彩色铅笔,巴西,0.13,3.25,2.75,2.62
https://cf.shopee.com.br/file/sg-11134201-7rbkl-locpww23f8c04a,美术用品,彩色铅笔,巴西,0.13,0.31,2.75,2.29
https://cf.shopee.com.br/file/sg-11134201-8261i-mm1gh8vx3qx1b8,美术用品,彩色铅笔,巴西,0.13,0.37,2.75,2.42
https://cf.shopee.com.br/file/sg-11134201-81zwn-mn5fxy11lm2qf7,美术用品,彩色铅笔,巴西,0.13,2.35,,
https://cf.shopee.com.br/file/sg-11134201-7qves-ljw3iysxt2it43,美术用品,彩色铅笔,巴西,0.1,1.27,8.35,14.39
https://cf.shopee.com.br/file/cn-11134207-7qukw-lki0ihc4wnnq92,美术用品,彩色铅笔,巴西,0.08,1.14,1.5,7.98
https://cf.shopee.com.br/file/sg-11134201-82613-mlq2ndhrevwj79,美术用品,彩色铅笔,巴西,0.08,3.3,,
https://cf.shopee.com.br/file/sg-11134201-8224s-mhpwvf6wd4hy64,美术用品,彩色铅笔,巴西,0.08,0.85,-0.38,-0.45
https://cf.shopee.com.br/file/cn-11134207-7r98o-lxnk82ydz0p11d,美术用品,彩色铅笔,巴西,0.08,3.67,-0.58,-0.7
https://cf.shopee.com.br/file/sg-11134201-7rd5y-lukelptazkk9be,美术用品,彩色铅笔,巴西,0.08,0.43,0.25,0.31
https://cf.shopee.com.br/file/sg-11134301-8225e-mhu8x4i5w3r663,美术用品,彩色铅笔,巴西,0.08,2.39,,
https://cf.shopee.com.br/file/cn-11134207-7r98o-lthnbqu6os7x05,美术用品,彩色铅笔,巴西,0.08,2.76,1.5,-0.21
https://cf.shopee.com.br/file/sg-11134201-7repb-m20tmhpb7qql11,美术用品,彩色铅笔,巴西,0.08,0.96,0.67,1.82
https://cf.shopee.com.br/file/sg-11134201-81zw4-mn5fy92knzlu67,美术用品,彩色铅笔,巴西,0.08,1.75,,
https://cf.shopee.com.br/file/sg-11134301-8262z-mm8fe49xukg5eb,美术用品,彩色铅笔,巴西,0.08,2.12,-0.17,-0.12
https://cf.shopee.com.br/file/sg-11134201-7rd59-luhkit1z9wexa0,美术用品,彩色铅笔,巴西,0.06,0.49,2.75,
https://cf.shopee.com.br/file/sg-11134201-7rbm1-lqiu7lcts4f4fb,美术用品,彩色铅笔,巴西,0.05,0.32,,
https://cf.shopee.com.br/file/sg-11134201-81zud-mmyaw06e65mr3a,美术用品,彩色铅笔,巴西,0.04,0.95,0.25,0.31
https://cf.shopee.com.br/file/cn-11134207-7qukw-lgf3aq3tyqdk85,美术用品,彩色铅笔,巴西,0.04,1.4,2.75,1.98
https://cf.shopee.com.br/file/sg-11134301-82629-mlcwifghdij3c4,美术用品,彩色铅笔,巴西,0.04,1.93,,
https://cf.shopee.com.br/file/sg-11134201-7rccq-ltjocw58hxukf9,美术用品,彩色铅笔,巴西,0.04,2.65,0.25,0.71
https://cf.shopee.com.br/file/36e5278673ada55b77440dec2e4e46ec,美术用品,彩色铅笔,巴西,0.04,2.29,-0.75,-0.77
https://cf.shopee.com.br/file/sg-11134301-825zl-ml678drsmvbc8c,美术用品,彩色铅笔,巴西,0.04,1.59,,
https://cf.shopee.com.br/file/sg-11134201-81zvc-midvdymfxukm39,美术用品,彩色铅笔,巴西,0.04,3.28,-0.69,-0.58
https://cf.shopee.com.br/file/sg-11134301-8261j-ml65hw8tpts213,美术用品,彩色铅笔,巴西,0.04,1.16,-0.58,-0.5
https://cf.shopee.com.br/file/sg-11134201-81zuv-mn40jwlweznn98,美术用品,彩色铅笔,巴西,0.04,1.14,,
https://cf.shopee.com.br/file/sg-11134201-7r990-lleurhagt45u32,美术用品,彩色铅笔,巴西,0.04,1.29,-0.38,-0.21
https://cf.shopee.com.br/file/cn-11134207-7qukw-lfqky4uoutsbed,美术用品,彩色铅笔,巴西,0.04,1.27,-0.58,-0.42
https://cf.shopee.com.br/file/sg-11134201-8262j-mla6xnbofoy728,美术用品,彩色铅笔,巴西,0.02,1.56,0.25,0.02
https://cf.shopee.com.br/file/sg-11134201-822xs-modowua4v6rke8,美术用品,彩色铅笔,巴西,0.02,1.04,,
https://cf.shopee.com.br/file/cn-11134211-820l4-mk4s1z02aayobb,美术用品,蜡笔和粉彩,巴西,1.99,11.04,-0.27,-0.32
https://cf.shopee.com.br/file/cn-11134207-820l4-mnme3jv9swed20,美术用品,蜡笔和粉彩,巴西,1.75,33.77,,
https://cf.shopee.com.br/file/sg-11134201-7qvg2-ljwpozs8f90r45,美术用品,蜡笔和粉彩,巴西,0.83,15.21,1.5,1.36
https://cf.shopee.com.br/file/cn-11134207-820l4-moe646npa423af,美术用品,蜡笔和粉彩,巴西,0.67,6.22,1.5,0.5
https://cf.shopee.com.br/file/sg-11134201-81zvm-midvdwzskpvo5a,美术用品,蜡笔和粉彩,巴西,0.58,13.22,3.38,1.65
https://cf.shopee.com.br/file/sg-11134201-7rblh-lmybxjat9q3d09,美术用品,蜡笔和粉彩,巴西,0.52,6.7,1.07,2.91
https://cf.shopee.com.br/file/sg-11134201-7qvdf-lh60pf13fuw32a,美术用品,蜡笔和粉彩,巴西,0.26,1.31,0.13,-0.34
https://cf.shopee.com.br/file/cn-11134207-7qukw-lf44h3l6bpuy3e,美术用品,蜡笔和粉彩,巴西,0.21,5.04,0.56,0.46
https://cf.shopee.com.br/file/sg-11134201-7qve3-lj0y9fais7pp6a,美术用品,蜡笔和粉彩,巴西,0.21,1.3,0.56,0.01
https://cf.shopee.com.br/file/d8ba95524358d3dc7301a9a45734ce3c,美术用品,蜡笔和粉彩,巴西,0.21,4.8,5.25,5.27
https://cf.shopee.com.br/file/sg-11134201-7qvfs-lj74c638j80930,美术用品,蜡笔和粉彩,巴西,0.19,1.48,4.63,6.48
https://cf.shopee.com.br/file/sg-11134201-824hv-meqethbmku879b,美术用品,蜡笔和粉彩,巴西,0.15,9.12,1.76,0.84
https://cf.shopee.com.br/file/b00722593a078dbaaf43bfad9e453703,美术用品,蜡笔和粉彩,巴西,0.13,3.06,0.88,0.56
https://cf.shopee.com.br/file/sg-11134201-7ravi-maatvbcrcjpa52,美术用品,蜡笔和粉彩,巴西,0.13,1.55,-0.25,-0.38
https://cf.shopee.com.br/file/sg-11134201-22120-8rva5lhnunlv82,美术用品,蜡笔和粉彩,巴西,0.13,2.31,0.88,0.35
https://cf.shopee.com.br/file/sg-11134201-7rdw0-mct59wa6nbwg80,美术用品,蜡笔和粉彩,巴西,0.08,0.49,-0.64,-0.78
https://cf.shopee.com.br/file/1708c1c3f7e4425c1d6ceddad504b884,美术用品,蜡笔和粉彩,巴西,0.08,0.29,-0.77,-0.83
https://cf.shopee.com.br/file/sg-11134201-7raue-malx1neuhj3n85,美术用品,蜡笔和粉彩,巴西,0.08,0.45,-0.36,-0.6
https://cf.shopee.com.br/file/sg-11134201-81zvn-mj1318ajgr2ecb,美术用品,蜡笔和粉彩,巴西,0.08,0.78,-0.58,-0.67
https://cf.shopee.com.br/file/sg-11134201-82627-mjh3lob1nbpffd,美术用品,蜡笔和粉彩,巴西,0.08,2.33,,
https://cf.shopee.com.br/file/sg-11134201-8261a-mmeabme5oy6860,美术用品,蜡笔和粉彩,巴西,0.06,3.33,,
https://cf.shopee.com.br/file/sg-11134201-820o6-mnv4zy38bh8mef,美术用品,蜡笔和粉彩,巴西,0.04,0.24,,
https://cf.shopee.com.br/file/sg-11134301-820li-mne3u0ynzh1ce1,美术用品,蜡笔和粉彩,巴西,0.04,0.28,,
https://cf.shopee.com.br/file/sg-11134201-820n9-mnpfaeamr9qb35,美术用品,蜡笔和粉彩,巴西,0.04,0.33,,
https://cf.shopee.com.br/file/sg-11134201-820o0-mnzj47nnvgg63c,美术用品,蜡笔和粉彩,巴西,0.04,0.81,,
https://cf.shopee.com.br/file/sg-11134201-81zww-miehg2gbc9vqf5,美术用品,蜡笔和粉彩,巴西,0.04,1.18,-0.42,-0.42
https://cf.shopee.com.br/file/919fc9bc8fab9df16b8549b7e7a2a786,美术用品,蜡笔和粉彩,巴西,0.04,0.28,,
https://cf.shopee.com.br/file/sg-11134201-8262v-mlh5t521g8hse3,美术用品,蜡笔和粉彩,巴西,0.04,0.34,0.25,-0.21
https://cf.shopee.com.br/file/sg-11134201-820me-mnfgdrnbiu4j8d,美术用品,蜡笔和粉彩,巴西,0.04,0.15,,
https://cf.shopee.com.br/file/sg-11134201-81ztx-mn2mf2y7me4g67,美术用品,蜡笔和粉彩,巴西,0.04,0.8,,
https://cf.shopee.com.br/file/sg-11134201-8260s-mjb9agr9g9a95a,美术用品,蜡笔和粉彩,巴西,0.04,0.35,0.25,0.39
https://cf.shopee.com.br/file/sg-11134201-22120-k3ol699gkjlvbd,美术用品,蜡笔和粉彩,巴西,0.03,0.2,6.29,1.19
https://cf.shopee.com.br/file/sg-11134201-82631-ml6gb7ikxc7jbc,美术用品,蜡笔和粉彩,巴西,0.02,1.28,0.07,-0.25
https://cf.shopee.com.br/file/sg-11134201-82250-mhoavvq70cuc95,美术用品,蜡笔和粉彩,巴西,0.02,0.37,-0.38,-0.45
https://cf.shopee.com.br/file/sg-11134201-8262f-ml7wukxvykn670,美术用品,蜡笔和粉彩,巴西,0.02,0.39,,
https://cf.shopee.com.br/file/cn-11134207-820l4-mjz1gonko553c1,美术用品,其他的,巴西,35.73,446.99,-0.25,-0.18
https://cf.shopee.com.br/file/cn-11134207-7ras8-m8ltetlvyr6lac,美术用品,其他的,巴西,23.21,174.24,0.12,0.15
https://cf.shopee.com.br/file/sg-11134301-7rau7-maxtfmhlm6f748,美术用品,其他的,巴西,15.81,81.65,0.7,0.57
https://cf.shopee.com.br/file/cn-11134207-7ras8-m545wzdzydo672,美术用品,其他的,巴西,12.6,108.9,0.12,0.19
https://cf.shopee.com.br/file/sg-11134201-7rat0-maw4ebdbew7kad,美术用品,其他的,巴西,12.52,92.33,1.35,1.55
https://cf.shopee.com.br/file/sg-11134201-7rdxk-m0so5u25ah0wf1,美术用品,其他的,巴西,12.1,55.43,0.41,0.31
https://cf.shopee.com.br/file/cn-11134207-7ras8-mcd5whbzchl98b,美术用品,其他的,巴西,11.56,88.72,0.67,0.78
https://cf.shopee.com.br/file/sg-11134201-81zub-miigrnpl998k57,美术用品,其他的,巴西,11.37,112.53,-0.32,-0.27
https://cf.shopee.com.br/file/cn-11134207-820l4-mn2zacavdvk89d,美术用品,其他的,巴西,10.46,68.93,3.57,3.96
https://cf.shopee.com.br/file/sg-11134201-7rdx2-mcal6ngtoqdtab,美术用品,其他的,巴西,9.72,58.46,0.15,0.17
https://cf.shopee.com.br/file/cn-11134207-7ras8-m6cfmwqtdjc150,美术用品,其他的,巴西,9.66,70.82,-0.31,-0.27
https://cf.shopee.com.br/file/sg-11134201-7qvfm-li0luehp9ux9cd,美术用品,其他的,巴西,8.47,76.67,1.07,1.35
https://cf.shopee.com.br/file/sg-11134201-7rdy7-lyp3x3ao5pia5a,美术用品,其他的,巴西,8.17,47.32,0.13,0.12
https://cf.shopee.com.br/file/sg-11134201-7rdwm-mcalsejhr3uf0b,美术用品,其他的,巴西,8.04,80.44,0.1,0.06
https://cf.shopee.com.br/file/sg-11134201-7rbkk-lof6tk0f4bn43d,美术用品,其他的,巴西,8,52.62,1.53,1.2
https://cf.shopee.com.br/file/cn-11134207-820l4-mg7lutvq22o840,美术用品,其他的,巴西,7.63,33.56,3.01,2.8
https://cf.shopee.com.br/file/cn-11134207-820l4-ml7has5b9b7ob5,美术用品,其他的,巴西,7.35,85.19,-0.06,-0.03
https://cf.shopee.com.br/file/sg-11134301-7ra3d-mbhg8xssofmic8,美术用品,其他的,巴西,7.14,21.25,0.26,0.36
https://cf.shopee.com.br/file/sg-11134301-7ra18-mbdp5k3zlx7n2a,美术用品,其他的,巴西,7.04,18.22,1.32,0.79
https://cf.shopee.com.br/file/sg-11134301-7rau3-maxvnfuat9w1ee,美术用品,其他的,巴西,6.95,26.68,0.28,0.12
https://cf.shopee.com.br/file/cn-11134207-7ras8-m67scj85zw9d5b,美术用品,其他的,巴西,6.75,56.13,-0.66,-0.59
https://cf.shopee.com.br/file/sg-11134201-7rdwf-mcao9y32ivyz58,美术用品,其他的,巴西,6.49,34.4,0.58,0.28
https://cf.shopee.com.br/file/cn-11134207-7ras8-m5x35bjhjy5y98,美术用品,其他的,巴西,6.23,145.71,0.46,0.3
https://cf.shopee.com.br/file/sg-11134201-82251-mhu8w7a26vpc3d,美术用品,其他的,巴西,6.15,28,0.39,0.32
https://cf.shopee.com.br/file/sg-11134301-7repp-m8m5jopb9lef9f,美术用品,其他的,巴西,5.79,32.47,0.35,-0.03
https://cf.shopee.com.br/file/a2dc1c7f5fb27e0ca20cf47e0b210804,美术用品,其他的,巴西,5.57,33.15,0.13,0.32
https://cf.shopee.com.br/file/cn-11134207-7r98o-lwieiohskdnn55,美术用品,其他的,巴西,5.5,31.77,0.93,0.74
https://cf.shopee.com.br/file/cn-11134207-820l4-meo3d4pvjoxue8,美术用品,其他的,巴西,5.48,41.8,0.11,0.18
https://cf.shopee.com.br/file/sg-11134201-8262a-mm8fa1hfflzjb6,美术用品,其他的,巴西,5.21,44.94,30.25,37.17
https://cf.shopee.com.br/file/sg-11134301-7ra29-mbg8ehtloufwa9,美术用品,其他的,巴西,5.18,52.05,-0.04,-0.07
https://cf.shopee.com.br/file/sg-11134201-7rdxl-mcann0g8pakh37,美术用品,其他的,巴西,4.75,57.65,0.04,0.02
https://cf.shopee.com.br/file/8fcfae22e725aa0f3124b391ad66cd34,美术用品,其他的,巴西,4.35,18.7,0.22,0.11
https://cf.shopee.com.br/file/8601cdc37aea30a56a535902c1cfe83e,美术用品,其他的,巴西,4.29,16.87,-0.08,0
https://cf.shopee.com.br/file/sg-11134201-7rbm3-m62dwcdji82628,美术用品,其他的,巴西,4.08,17.67,0.83,0.39
https://cf.shopee.com.br/file/sg-11134201-7qvcz-letqenl1wa548b,美术用品,其他的,巴西,3.81,12.64,1.54,1.58
https://cf.shopee.com.br/file/cn-11134207-7ras8-m8x18uqkmdv6f2,美术用品,其他的,巴西,3.77,21.65,0.03,-0.12
https://cf.shopee.com.br/file/sg-11134201-7rcd2-ltbuk36fg82770,美术用品,其他的,巴西,3.67,22.32,0.64,0.57
https://cf.shopee.com.br/file/sg-11134201-824iw-megymeulttkw1f,美术用品,其他的,巴西,3.48,40.31,-0.11,-0.18
https://cf.shopee.com.br/file/sg-11134201-7qvf0-lk62z9ofgotw23,美术用品,其他的,巴西,3.47,12.41,0.21,0.14
https://cf.shopee.com.br/file/04fde72091ca0c08998dcca62e5c9190,美术用品,其他的,巴西,3.45,18.22,2.23,0.83
https://cf.shopee.com.br/file/sg-11134201-7rdxp-mbqe6gcvzkbr48,美术用品,其他的,巴西,3.36,18.29,0.71,0.53
https://cf.shopee.com.br/file/sg-11134201-824gq-mecbzqnodszo0a,美术用品,其他的,巴西,3.26,0.59,0.27,4.23
https://cf.shopee.com.br/file/800dbf4565d4d9ca9695ea6cee099655,美术用品,其他的,巴西,3.19,22.9,0.12,0.05
https://cf.shopee.com.br/file/8616f562e5fed5cbea876c91582f7e4e,美术用品,其他的,巴西,3.18,10.2,0.21,0.38
https://cf.shopee.com.br/file/sg-11134201-81zvv-mmmx0awcd5a9ba,美术用品,其他的,巴西,3.14,26.37,2.23,1.96
https://cf.shopee.com.br/file/73cf4b5acf74d896e7e9a1691a9eb7ba,美术用品,其他的,巴西,3.04,17.6,0.72,0.16
https://cf.shopee.com.br/file/br-11134201-7qukw-lewt15hleja7b9,美术用品,其他的,巴西,2.88,16.7,0.49,0.29
https://cf.shopee.com.br/file/cn-11134207-820l4-mn2zacavdvk89d,美术用品,其他的,巴西,1.46,9.92,-0.36,-0.29
https://cf.shopee.com.br/file/sg-11134201-7rdwh-mchlso440ls0d7,美术用品,其他的,巴西,2.88,9.76,0.9,0.81
https://cf.shopee.com.br/file/sg-11134201-7rdx0-mcamxnpsf27mfc,美术用品,其他的,巴西,2.85,12.77,-0.18,-0.1
https://cf.shopee.com.br/file/sg-11134201-7qvd3-liimowz6gl7w9c,美术用品,其他的,巴西,2.84,47.35,0.06,0.11
